Time,I(Lo)
0.029530099999878889,-1.5728478166295885e-005
0.029530199999878888,-1.5728466223217041e-005
0.029530299999878887,-1.5728454282045388e-005
0.029530399999878887,-1.572844233971356e-005
0.029530499999878886,-1.5728430398103407e-005
0.029530599999878886,-1.57284184560604e-005
0.029530699999878885,-1.5728406514292879e-005
0.029530799999878884,-1.5728394572366251e-005
0.029530899999878884,-1.5728382630547139e-005
0.029530999999878883,-1.5728370688671977e-005
0.029531099999878883,-1.5728358746841101e-005
0.029531199999878882,-1.572834680499297e-005
0.029531299999878882,-1.5728334863165323e-005
0.029531399999878881,-1.5728322921335006e-005
0.02953149999987888,-1.5728310979516239e-005
0.02953159999987888,-1.5728299037700285e-005
0.029531699999878879,-1.5728287095892509e-005
0.029531799999878879,-1.572827515408964e-005
0.029531899999878878,-1.5728263212293658e-005
0.029531999999878877,-1.5728251270503352e-005
0.029532099999878877,-1.5728239328719483e-005
0.029532199999878876,-1.5728227386941571e-005
0.029532299999878876,-1.5728215445169903e-005
0.029532399999878875,-1.5728203503404292e-005
0.029532499999878874,-1.5728191561644882e-005
0.029532599999878874,-1.5728179619891588e-005
0.029532699999878873,-1.572816767814444e-005
0.029532799999878873,-1.5728155736403417e-005
0.029532899999878872,-1.5728143794668537e-005
0.029532999999878871,-1.5728131852939804e-005
0.029533099999878871,-1.5728119911217209e-005
0.02953319999987887,-1.5728107969500747e-005
0.02953329999987887,-1.5728096027790428e-005
0.029533399999878869,-1.5728084086086268e-005
0.029533499999878868,-1.5728072144388231e-005
0.029533599999878868,-1.5728060202696329e-005
0.029533699999878867,-1.5728048261010577e-005
0.029533799999878867,-1.5728036319330948e-005
0.029533899999878866,-1.5728024377657464e-005
0.029533999999878865,-1.5728012435990127e-005
0.029534099999878865,-1.5728000494328925e-005
0.029534199999878864,-1.572798855267386e-005
0.029534299999878864,6.5840527180636079e-006
0.029534399999878863,0.00013178019228665783
0.029534499999878863,0.00025697633110258314
0.029534599999878862,0.00038217246891494985
0.029534699999878861,0.00050736860572375806
0.029534799999878861,0.00063256474152900764
0.02953489999987886,0.00075776087633069877
0.02953499999987886,0.00088295701012883134
0.029535099999878859,0.0010081531429234052
0.029535199999878858,0.0011333492747144208
0.029535299999878858,0.0012585454055018778
0.029535399999878857,0.0013837415352857762
0.029535499999878857,0.001508937664066116
0.029535599999878856,0.0016341337918428975
0.029535699999878855,0.0017593299186161205
0.029535799999878855,0.0018845260443857848
0.029535899999878854,0.0020097221691518907
0.029535999999878854,0.0021349182929144379
0.029536099999878853,0.0022601144156734268
0.029536199999878852,0.0023853105374288574
0.029536299999878852,0.0025105066581807296
0.029536399999878851,0.0026357027779290434
0.029536499999878851,0.0027608988966737989
0.02953659999987885,0.0028860950144149961
0.029536699999878849,0.0030112911311526349
0.029536799999878849,0.0031364872468867154
0.029536899999878848,0.0032616833616172375
0.029536999999878848,0.0033868794753442013
0.029537099999878847,0.0035120755880676067
0.029537199999878846,0.0036372716997874538
0.029537299999878846,0.0037624678105037421
0.029537399999878845,0.003887663920216472
